date,/g/11bytn80mf,/m/01j6t0,/m/0ddwt,/m/029ggh,/m/0j5fv,/m/02656gy,/m/06gx48m,/m/0dl9s3k,/m/013677,/m/02bft,/m/0cnmb,/m/0k_9,/m/0m7pl,/m/01cdt5,/m/033mg5,/g/11qm6vy88k,/m/03l19k,/m/079p0q,/m/02np4v,/m/05sfr2,/m/03x69g,/m/04c_jpd
2023-08-20,343.64992489823504,99.90078663487925,95.71002693028639,91.43695795195116,101.30735142485034,125.59777137578834,48.95947601720706,98.53040785079406,108.65786047574821,78.55841528478119,65.93362033835653,95.69864567955804,77.14736783992142,74.76806291652201,91.11456454895752,1831.4011173013128,131.75427740081383,82.78376066783864,87.5812619212294,60.75763783711214,77.98102929460372,53.89876569664706
2023-08-21,337.7705962120263,97.90157972504845,95.95121120980008,86.08260480200829,101.72715265820379,131.13690324260932,62.13249172377819,90.8832235767579,105.3392132821228,89.77240956117676,80.67571757874703,97.20011750298062,68.56935707167726,80.53797292122177,100.2319449036116,2095.9482017640726,185.94970347174748,77.24312920936582,88.94064358554807,65.11553883070394,116.4448018835964,59.27426557109399
2023-08-22,348.9695596091889,101.66745368195849,98.39279461150926,84.92520876254721,100.65548158891502,142.41924744827818,71.01580929042188,94.31038945561586,105.04393130102645,83.46158952012718,77.18613505829103,99.75327309066371,74.15108302079004,70.93559598452458,97.15123771985209,2138.5808285184207,167.5186779745834,82.4150915522394,87.4786009897314,65.19232975533545,111.56989449860313,53.89765743701943
2023-08-23,367.664132374081,106.68476094862616,98.52069431427455,86.28980678146839,95.61079974340687,139.48298543378212,61.05839287615139,95.26771661143935,108.31703875440263,80.01679456890372,76.87133629917183,110.82369347604696,78.48044294391512,77.75075314144003,103.79939606159945,2032.5503197000544,270.0122228038041,95.82130332251022,90.37769865554958,51.49790420942838,115.12531978640648,60.17991508948634
2023-08-24,323.08446101348835,100.5697371455342,92.12040881914241,84.99332990678658,95.47399479590155,144.2647805469087,64.244026996184,88.59269382934508,103.66202471134699,77.01311731311735,74.20597818245602,103.75635608315268,95.39599178727354,70.16158520827418,97.6506441517191,1949.6835328525917,216.51568074462452,94.38729613755815,85.65209149656812,74.9283536397819,107.38695090741831,60.10507202184414
2023-08-25,310.93678408309245,96.71836478433393,99.1616798133424,81.91601304049374,94.78342158626559,126.06762602234929,63.046853544065726,88.59250139934639,107.97987243521263,80.15772429328945,66.51292412568648,108.70212166076838,68.5855684359777,73.56773465935066,95.15654827299907,1884.488592265828,169.67040690496242,78.24215472103975,83.68021442781722,58.61409739317735,105.08964009879061,56.71877767147793
2023-08-26,281.61973792667743,91.84801058280479,89.98721052405216,85.19144185604408,96.76673481565174,115.34721974533247,57.06490644785756,95.26937144215088,102.5643362808929,70.93130133626251,58.87221861244263,86.18452993825585,66.10549945857382,69.98298550876588,89.18663421884327,1707.4730722162274,90.73442012420826,80.85697850352327,88.04988237008465,70.97148409931572,76.1928754300878,58.16710949944048
2023-08-27,316.947610894163,96.16988883712624,88.8826840095928,94.22588734640932,100.52222555518472,123.83703237432788,51.393021119395634,95.14961767391024,109.13790127529066,83.77784881467048,63.025099744357114,103.08296155487218,93.86352546031655,72.7662340042839,94.3518781609446,1829.2629113742803,58.95509325845029,84.30902361365267,87.4344407159655,68.42869208707425,82.53805488314983,52.614695652722844
2023-08-28,365.9253360796789,97.83825323430871,97.44911135024925,84.50564037386657,99.3252166535727,147.12757355837053,47.91045735265396,99.82132063674605,106.40667523910413,88.8022812540911,79.091935473024,110.02012645752107,75.26290216595905,74.65467100222175,96.40642362552917,2233.3630507236926,166.1097126541733,84.7740849475433,89.25012606941775,85.49694787639042,120.45361797419778,60.86313500757484
2023-08-29,285.0226858592262,100.75323547499086,92.63457761110418,86.3537190643615,96.61927465080201,142.1408158714069,50.14894692319279,87.10295516019283,93.83855712252937,85.69919526129937,79.46850963980411,112.06020519034082,67.73651652711796,77.70832549718256,91.79401588578855,2106.466853538014,196.8735188789344,88.36611550506859,94.87887454308583,68.9205708992446,127.52285827581571,61.92004962379182
2023-08-30,374.26641435561606,97.7519219113267,94.9875753168875,89.08187206849414,99.38001792478084,141.25699612010345,52.037087696486346,88.00428945432206,105.91443570726967,91.83973182608034,73.9849722272626,113.4386952805685,77.98799445276336,75.98251739070626,94.1020915037555,2081.9580996403215,157.02926716693648,85.67531268680571,87.74069051822035,69.28055657194469,122.68399592998648,65.01738772556884
2023-08-31,277.0486433728457,99.50497273302739,93.26024186827826,88.03496849311418,93.01653554131266,151.50259567695173,55.292658520820844,91.44736852048662,104.77658656720303,81.9070012631833,80.04680861850527,93.69263144228891,75.00257937031601,76.05187149651019,103.23894233286532,2044.216849933712,118.4692533145637,84.39404552263196,87.83640538114926,65.47750411907256,120.82731181329022,72.8518812631912
2023-09-01,303.56691989277095,95.42387471348498,93.74298796770792,85.62354518448333,92.5984357405139,149.75114752894154,60.87748335045282,86.54125400253936,96.07706394384165,73.3066753129556,71.9890354435725,102.20881069135925,85.57956305812615,72.70102880633472,94.14685747686995,2038.3058909921524,149.24936229677493,83.56948321984352,83.62494979255918,88.13963320813264,109.18023059985968,63.15570709831502
2023-09-02,276.73959886465104,93.78640856789744,83.64861983031874,83.42054484992394,96.15593317403265,130.67371749830255,53.05999058760013,85.75883169859983,95.10604321652056,70.90552644161748,64.5424621227382,84.6079250486686,78.92733208198736,66.0619850443432,84.26931619659156,1783.1965438941054,113.30909478890105,79.49320608226381,84.49094927200962,77.3466428251177,77.09035766737331,54.7745345375963
2023-09-03,277.034332212092,95.04197846935034,93.68981697884298,89.10331724181943,97.90359233478607,129.40552804416555,63.6941583946877,100.47279108010416,108.14117285043358,84.02732691518457,62.90320537379063,93.25444467240916,61.10849236333,72.72548917143291,96.40736321424401,1905.9832163725764,115.44930491296026,84.19179172838113,89.98891045987452,73.54842597116016,84.2719341356585,63.17824335637995
2023-09-04,284.65621598427845,96.56316537742605,90.93267422732697,91.80612366843376,98.97492403193894,131.87156831706608,60.361024220847845,98.63288779788996,108.11419410149236,86.58316144824107,81.17193191183132,103.73678438387617,71.10283125431195,78.49345613503426,97.57952652762495,2099.207713891068,154.36781782611592,76.96250643116404,85.03178249100895,76.04241540376715,109.51909104200662,60.16204539841226
2023-09-05,326.2048476026707,95.94564575717624,92.33632420364937,80.64492170849077,88.53979245041387,144.5615424318924,56.49420663355359,92.26587607248867,103.88264525251283,84.89757515937366,79.27565996539606,101.72952677415167,72.44687985973661,76.37072155959537,96.18515806204189,2115.012290268769,192.98177248480476,83.58101950073974,81.27508904292436,74.15245252423612,123.87755570723814,61.93816914160091
2023-09-06,313.37093276420126,105.59170165639658,99.9867558451427,85.40936742036105,95.90440986197859,145.54098105854175,55.323915327550694,91.13641283522905,105.92347470801789,85.21538017909202,75.74145083745105,107.03255463427546,86.56451163703328,77.47073517344487,90.06627030393172,2111.702416349625,202.0101608428047,87.6820693791351,87.38720069054546,77.50571024429418,133.681357154782,62.728696347739756
2023-09-07,373.8898499194161,101.05257917568643,93.87706472165421,87.63945910070099,92.71104589454697,140.71722099499286,57.07746681445295,91.33258886811366,102.20973908161903,82.2762973990014,74.19382714470883,101.80126976722788,76.74529862695567,75.29787947757325,94.43196729751894,2008.6759335395056,46.991678683682814,75.94532081676903,87.031370937475,88.35539549664999,128.45350180667674,59.575384265638284
2023-09-08,494.1307032382368,91.28696581281991,89.43537742294487,78.93420992978793,92.56221150574967,125.97301391328496,49.882358741044065,78.79574786525872,97.96854276871103,74.22184875571992,71.07268583728381,100.70267089454748,71.00529625763886,71.75024754898399,89.40102536996162,1868.8669567835618,192.96756963371928,71.53979248981022,85.9503923426011,75.02880108451762,118.48856573907442,55.30216968123767
2023-09-09,535.2184502586556,91.88442139037689,86.97693400340908,80.63678853017467,102.66348576759853,114.18319872569487,60.41391529120443,90.13122968393267,97.72743094144086,67.7993388295548,64.43983330881717,92.58020866842217,65.47678339329256,73.26114342850913,95.29027305289948,1725.983290188067,171.18804411756537,76.74842164374515,85.20653332951673,75.73700463624449,86.57702938316407,50.253840977545494
2023-09-10,466.242082285311,96.44630520704801,88.23137143261094,80.94697891283721,97.72696348371947,131.74575022740373,55.75585393938769,98.83278702057638,104.96872480475139,81.85832343645669,69.28937955240887,99.97807629508027,77.23035243238245,74.45307375972796,99.94540587721339,2051.8010520163443,79.62477214399215,74.05586304744415,85.01346888881379,75.38668016906205,97.18716846995028,53.7238224107289
2023-09-11,532.383970365829,108.75236061375315,95.50477874558189,82.65678499604068,97.28116866133949,140.14741093503628,54.57028316776517,92.48338272531271,100.80153822606769,84.61349365913543,86.16389457944862,109.52644488154476,75.1561772638182,76.43988676706819,98.18329950278542,1972.4565436138164,146.01616216342646,86.06331935501807,89.40893803166001,75.23101322896318,134.74011027937684,57.12918157932612
2023-09-12,404.7293932029369,100.6828243986998,92.93580139678308,82.43072859935505,94.15280736076798,135.56472140425072,48.64413031029765,85.60850313696805,100.4823673142778,86.42998440206603,89.49075480254845,107.72452291378032,84.84604426440804,79.21947908109367,93.90582946032683,2412.2654235818527,188.06784156519313,84.32197105129244,86.70497900243011,68.41520051941373,135.48363227694057,56.33682837132256
2023-09-13,342.5043090026103,107.38250747929928,94.41595252722384,87.83384001906718,93.07336479745994,144.17979652749685,47.36136649314853,89.92398181341767,107.5399546224198,82.74257257917574,93.68838409093136,107.71409094959331,87.57708745133651,85.48619912676341,93.91598144046542,2187.5000495710615,172.37435106439085,88.65928250503664,87.03534153166747,80.11153216434681,143.77004928539336,62.63500302693075
2023-09-14,344.88424290209934,106.40594202673488,90.0366187169182,80.1203127617533,90.58836382626382,139.38637090291627,62.81090241838928,85.01460563745694,106.58089476238025,89.63433878885662,83.57126908232495,105.00025531802999,79.38473987283673,75.12967224701525,94.04643276627048,2097.9658631466255,191.79789182780195,80.60559330337139,89.04057646695044,69.94028599930037,130.51963501182274,59.81899837535672
2023-09-15,303.40891437965996,98.40942883089285,84.82663969873363,83.11480126989487,92.75733465413502,118.35558349074974,44.16433382472997,80.76278009700874,98.74336778506778,68.65872568057712,73.41459458519384,96.89045388058486,84.48618193486796,72.73260784597223,90.9072653094291,1901.471839178506,221.32519554684845,77.84046347598462,86.27231271230984,80.36402378494246,118.33653852773989,50.923537005260755
2023-09-16,491.6316541204847,95.04091794523971,83.73179561206356,80.13411528518131,95.80169373200872,117.9757093239481,48.16466653288706,85.81172740038987,103.40516015865744,66.35568330632627,58.1227086300865,87.58149871266474,76.77415920962457,71.07980146604703,93.84662480056896,1733.4984865020372,129.67960462662546,82.97088694851034,82.81704495211702,95.14669814551972,83.26593769139149,50.538001880489226
2023-09-17,434.3528625884826,102.33677610133965,91.11732028846806,80.96652630551853,93.5071561084751,139.66554649228348,55.94206095382341,102.96850578450368,105.19179844905624,78.84488449314061,74.5938705317809,106.92018150138802,89.51144734456304,77.71218510510461,99.3719768575992,2191.406451358312,121.47358841627505,85.34196552434506,90.80677535465996,98.10706043212448,96.95201502684291,53.998354151234615
2023-09-18,547.7278882039161,108.13104453880068,105.66199171789046,85.85957551637348,103.68274889389733,153.73733995231748,62.63654541828235,98.60646832557013,105.0680105195315,88.33877550077331,79.3683536279026,112.12868780241334,83.3877572472152,82.18323673815807,97.76749704635206,2303.612494435743,206.92647829595074,88.05873093944554,99.83649921250944,73.53687690664255,142.88763209141658,68.49725734438016
2023-09-19,441.9425649284637,106.3313844046996,95.09741590470432,83.7093525293004,97.83273006241369,152.21213314795682,61.64179413911381,89.7725336432053,104.95144552959577,87.61793513305443,85.05716891196384,115.8653846764285,90.98113093120159,82.14934763035252,97.64184057530163,2228.7243074993853,178.15226676567207,80.63143882760768,96.4950626853679,76.4321674579818,138.47361509745014,64.63958990799449
2023-09-20,541.0740752478265,109.50365276226631,91.93512164115067,86.83587959474967,98.03987120530482,162.15808002124663,63.36469288351037,90.24834903038702,107.54278499346927,81.47850728752832,89.14904434270457,106.16641652367687,91.71363858884851,83.25326345064161,92.84691887343483,2105.000025988572,211.72992798042367,82.95951005656134,89.91998665298355,84.78140165482809,136.56615841633726,61.511860807613736
2023-09-21,494.17273897819274,106.02789787444507,101.58787298254869,81.53910761043215,100.86411675369791,121.77655684138927,47.68750818575905,90.31717891450124,106.83867012573454,85.36097854338558,83.99600012099113,124.17371417319664,95.88629154884484,81.54744004509148,101.45966246738102,2094.2095261853556,208.66144662493667,85.9370819998891,88.87953935006804,64.79263395470839,153.56194230334305,59.353695757335466
2023-09-22,422.9711368701911,93.76676814762152,87.60322846556475,81.03456569986635,87.34125817043338,136.8415651727051,55.553787154462775,90.65489833502501,99.66059118689851,82.39060427476414,71.54041229545818,104.1164202981712,78.56235588666135,73.8620483425239,91.39724721865224,2039.5171986418009,172.72695866594825,84.61720733154249,81.83979702133603,73.20839337127228,128.48826636361963,55.99170386855608
2023-09-23,413.42318324826095,86.92351566753601,86.87277624540229,83.43543453264361,93.71844422799609,136.7189693280458,62.741696783929164,90.06358663843321,97.20652756394172,67.06844312271042,64.38894218724698,90.70945481758736,77.00563165767038,68.11090373162864,100.76942729229258,2350.613030594216,82.61117103491584,70.7887431120057,80.9905481102311,68.24582565662699,86.53218166165993,50.26370900640759
