date,Aching Muscle Pain,Fatigue,Insomnia,Palpitations,Headache,Clouding of consciousness,Chest Tightness,Hip pain,Myalgia,Major depressive disorder,Sleep disorder,Anxiety,Anosmia,Shortness of breath,Dizziness,Long Covid,Lightheadedness,Chest pain,Ageusia,Mental health,Hypochondriasis
30/4/2020,30.11324851,91.542083,94.35737838,102.1249873,103.156271,82.49866082,140.8877284,72.0061143,95.52924779,76.92332345,62.78524657,97.07380281,485.5592456,146.5015972,84.90473742,862.6759741,80.62032798,109.1674617,307.2705668,92.08152575,73.46680564
1/5/2020,69.61372287,84.92465625,95.4066081,101.051325,107.0649735,64.98025634,149.3832521,79.37136139,98.74023476,77.49203248,73.197713,96.99053103,463.7147232,137.0604924,95.40268878,824.2418071,91.077971,114.1266874,263.0812335,86.55246698,79.3258846
2/5/2020,47.10919959,96.55111154,100.764412,101.031537,109.6076869,58.96276657,131.2767473,86.08372205,103.2029986,77.48768959,69.23748707,95.02905511,442.9792729,141.9209891,96.35312853,762.0313691,88.33695035,116.3545881,236.991877,71.80548422,93.34756451
3/5/2020,81.99620126,95.87936091,100.7652012,102.12486,110.7349633,77.68225006,143.5699657,92.65002486,102.0934572,77.17062594,76.41934364,98.31344975,511.9946968,144.5214952,94.24955508,652.2979713,84.44077324,112.2525142,308.6641354,70.88550153,81.65204825
4/5/2020,67.55811084,88.11778229,96.48875253,92.2805716,101.2087597,78.26217023,157.6716187,81.53380725,94.25149864,77.20778471,69.25269247,97.17748955,475.099522,140.4049142,87.32952866,861.2189176,89.27763992,108.7834235,250.5961441,96.51184394,80.47224195
5/5/2020,77.6393999,92.09173901,93.23667915,103.7878084,98.64139124,66.9180859,133.2110528,73.93082253,93.18160977,76.40733795,67.40587833,97.32770735,453.5626223,134.4474202,84.47912269,763.1239042,77.77110073,105.3840365,279.0193194,92.6382978,82.84645272
6/5/2020,62.72375953,92.18231737,96.47444758,106.2844569,96.23955827,78.54855449,112.2803708,82.28782528,89.8193165,78.06202668,65.67518354,95.29008023,524.569443,132.9700785,89.77850819,968.9479208,84.48057311,103.502513,245.7245841,91.6843044,89.87012322
7/5/2020,70.71001696,89.10902487,94.31981547,89.97536544,98.56900261,82.73735954,128.1668453,70.18958474,92.07088731,76.34191814,69.0528866,98.35315871,483.3051482,128.3519456,84.90728954,892.2867471,82.50589308,100.738705,343.9416518,92.65657442,87.46430052
8/5/2020,43.5385491,90.20132218,90.0503826,87.75477509,96.00718547,80.54614909,132.6995282,78.49915833,90.93804487,70.50543487,64.84335073,94.31624518,450.7742259,122.9110049,86.47736449,836.1626944,76.96739958,104.8494877,332.6079703,89.76170312,80.74793901
9/5/2020,70.91700384,94.3600973,93.28976717,109.7302152,108.2909274,74.6956861,128.1338625,80.34424814,102.1222042,81.04880949,66.61594289,92.11863218,464.2564237,130.297227,90.37082504,817.885416,75.19303466,103.5038374,289.2073017,68.54322668,77.36579172
10/5/2020,67.92447431,96.38165864,91.13623799,98.70749158,102.1383846,71.27818081,123.6230258,81.30353132,97.61728733,78.6748686,82.48497573,90.04356117,439.4209353,121.1856492,98.68177929,795.6608822,81.55301861,110.9758906,289.0281461,64.70267571,75.14817951
11/5/2020,52.00540729,90.65441941,90.11915059,97.58851608,94.823822,81.70589754,114.9078145,83.13979594,93.11642989,77.79940687,73.89474316,99.17113195,452.2402393,126.7615402,74.68394525,1086.080835,77.81432427,109.7170039,289.0951018,89.68687134,96.48031013
12/5/2020,36.30245265,96.56010949,94.40972794,93.24960532,98.43637109,85.84424401,129.2619205,84.1121485,98.70822067,78.78844432,76.38899402,97.33281332,495.6152209,129.3989565,88.26944912,1167.109572,82.32671673,105.1881254,307.9858429,91.61399022,80.8001461
13/5/2020,54.94513816,93.62213405,92.28916662,87.7790287,98.50186295,74.5373321,106.0372039,75.81535514,97.53676154,76.2154116,78.88889474,101.4609844,539.1082043,124.3596072,95.10192868,1040.922987,83.29025939,102.6131676,266.7011211,92.56721408,89.77133206
14/5/2020,107.6694914,94.74570274,82.58054663,90.02704001,105.9530593,95.85494643,120.7628115,72.08058156,98.68947876,80.45888154,57.10274661,95.2532188,501.7205016,122.3589159,83.34681924,1080.168308,75.98032609,101.3354068,311.0766827,95.45199783,89.76221564
15/5/2020,52.89737583,89.8544931,84.68346213,92.14590571,98.68269371,95.20201337,130.0306379,73.92193921,90.79588064,73.85709058,59.61679967,88.14291296,470.4869126,127.1999275,89.16595047,939.9882921,84.28073642,97.4642193,350.8937961,74.237063,88.64871724
16/5/2020,23.32110486,91.76115999,87.91803468,95.5127073,102.3559167,67.35754565,146.5443952,80.64337841,95.26026247,71.49476719,72.22076531,92.45637852,487.1404125,119.1284344,93.12792552,821.1187304,82.6377547,101.2598234,251.3884281,68.43475826,75.17376033
17/5/2020,57.79335382,95.16994272,88.95215148,97.74504203,108.6490433,78.71478356,126.2934921,92.67101733,96.38795747,82.53478177,69.81323846,102.656615,445.1465458,123.962855,103.5572993,935.9758767,91.79512434,108.7935117,275.230554,79.04233614,85.25730837
18/5/2020,58.03349048,92.34455084,93.26567483,102.122019,100.0811216,72.8457909,113.8978558,85.2752652,98.68291826,85.11582506,73.9539197,96.29952981,1348.20447,124.0184011,93.95644556,910.6496227,84.42759353,107.8114378,491.4661736,123.8044022,82.03295396
19/5/2020,76.96999573,99.2840544,91.17781122,96.63242086,97.59924297,69.06237928,115.7882883,76.91462805,97.57185095,79.84207392,80.71203448,98.33027819,646.6924652,130.3374783,87.85912806,970.1950151,77.05013673,94.33808151,339.5673363,115.1273368,76.26465601
20/5/2020,62.06348032,94.30928481,87.32801023,93.26489025,94.96908296,83.5390866,128.3840468,76.9088604,94.22843702,79.35343439,73.98685396,99.30284446,512.4860149,119.9519608,87.8240906,886.9150368,75.23571853,104.1290025,324.9324749,101.4845893,81.04981247
21/5/2020,49.30727484,94.48647974,91.61412271,95.45212785,98.69903698,72.998337,124.8785975,80.60949134,99.8076227,86.22317446,56.3455607,96.25887914,485.2849257,125.5350777,91.93453499,1038.692694,80.73475949,99.23806654,261.1383767,91.60310861,81.08377588
22/5/2020,40.95042823,92.52751846,87.58044108,93.25185649,94.979563,69.40524667,114.2530931,82.47278911,90.86627893,69.87832884,66.45793878,94.16240487,444.9076599,119.3876384,88.99628423,934.4576251,75.29966003,90.67245504,261.2413941,90.36583005,81.11624619
23/5/2020,73.16522432,97.53122354,86.54841595,96.5335043,98.6946437,64.48346445,135.6841827,85.22199381,105.4297993,72.47012668,56.38778108,94.2974919,431.1059027,116.3993491,94.22725219,712.633928,85.38219139,97.97622064,315.7387552,73.0325265,91.72343809
24/5/2020,55.91258411,95.54366241,91.58185472,99.82297418,105.7787641,88.381175,115.6855034,90.79066148,103.1755623,77.64579688,74.02420426,97.33216383,404.0417971,114.8125409,101.4783878,712.6937626,79.86413505,102.9794237,276.3981474,77.9815343,82.07292665
25/5/2020,53.73775355,88.58529728,86.50799411,92.14126393,99.06577831,63.13316407,106.9946721,89.86671237,98.69275372,77.64320508,79.08255716,92.20979207,512.4221815,120.7040581,87.00557519,850.604179,81.69355388,95.5077436,286.4292149,74.26204751,83.05486669
26/5/2020,61.27386331,92.59883576,88.5130071,94.31318703,93.61822228,101.8084033,114.2064309,86.16272273,94.02834694,81.0954703,76.36069044,97.32167588,498.8232269,118.1317089,85.95248041,966.3205314,69.77845615,94.74471418,296.4068864,82.93793934,84.02103391
27/5/2020,49.44042681,94.36073146,83.51165245,95.45942105,98.05545466,89.6012725,117.2745268,77.82269295,91.9275454,77.62397293,71.44972891,95.26684552,498.6746446,119.4582562,91.11371759,1071.176993,78.99512428,94.80293174,300.7859435,80.45396735,99.11100014
28/5/2020,71.64954018,94.42943483,91.53263182,91.06875934,100.2679661,79.40069044,121.8576244,81.49667344,94.02383005,77.67468609,70.64276617,97.47370112,444.8598483,127.2761229,79.62746654,978.4107687,76.23675174,101.743886,275.5917413,95.2802888,92.17676444
29/5/2020,73.39151025,88.46220107,83.49188738,98.74635084,93.67036586,70.29820975,109.8369282,81.50592366,94.00797356,71.54022768,65.73144309,90.27049361,404.4103775,118.2064791,91.11358475,804.0528695,78.0809917,97.17622233,255.8421818,84.12678079,82.45714596
30/5/2020,42.10375956,90.47111497,81.48479709,98.74248634,99.17473568,53.90927989,123.4100459,85.22151837,96.13949663,74.00580428,55.80010038,88.20042269,458.1395125,110.995468,92.84849728,675.9614649,86.37464432,96.03141227,310.0710197,64.49510057,85.40919288
31/5/2020,75.59315036,95.47281873,83.42526368,95.44786932,102.5000392,77.52437971,123.2407222,88.03623002,97.20710058,77.44651489,66.51261359,92.27918085,525.5841135,115.3426932,107.9527056,686.2751547,79.01962598,105.2354973,246.0603099,67.00695753,91.153065
1/6/2020,61.55646785,93.50415103,81.13448343,92.153519,92.8551525,71.6143512,106.6465475,79.69656039,94.05030117,78.43557809,66.48512664,91.25775291,445.1356883,111.0814041,89.58947791,920.5356172,78.07320538,93.51854307,246.0991947,82.8859093,78.36662099
2/6/2020,79.88975512,94.47052981,81.04461527,86.66392299,92.83183319,91.9645899,90.13694756,76.91699222,96.19468585,75.00049139,75.50203471,90.27356416,445.0351422,107.7280941,88.51374432,883.8121716,73.4752932,93.52838624,290.6137215,83.9791849,63.69618131
3/6/2020,90.64390381,101.5948399,79.12556535,91.06533402,92.82006602,93.06133564,83.03173814,80.63183757,96.18884408,75.87377091,69.75322067,92.3295232,539.6448736,116.03137,99.29617699,1026.599121,74.37231197,94.65434938,290.678159,85.3797919,68.63741358
4/6/2020,85.18827275,100.5893427,78.27401026,89.97242722,92.81511608,73.67111077,99.09719102,74.15056252,98.30395551,77.61224524,76.31718784,91.30764167,472.2400435,113.4826491,83.06381056,991.9985101,81.71743813,93.5064286,270.995241,84.19295142,74.47170239
5/6/2020,66.7979152,90.43977362,77.30264513,86.68065195,88.47270669,85.99228228,91.81259083,70.45208617,87.7655681,73.28477888,66.46563365,91.31214407,526.3042541,117.3787585,85.19365026,770.4519686,76.18213661,87.9579301,256.2391884,79.31457369,68.61252061
6/6/2020,93.61141924,91.46456266,78.2299947,99.84827171,97.21477235,62.48357419,129.7006601,80.94408012,100.2370173,75.87869089,65.64438876,95.41872634,459.1170327,118.7167942,92.54184231,770.5937364,80.77638296,99.08539737,231.5393334,63.26631454,73.43528002
7/6/2020,65.56569364,98.76086907,83.88583992,100.0551312,103.7633287,75.80263257,107.8875244,97.50663801,111.3441873,81.9146196,68.10052735,96.45301774,526.4237011,114.1417499,118.6339021,758.8985396,83.53313023,102.4265854,300.5619807,75.46423932,71.34037381
8/6/2020,48.33485297,103.6101578,78.23947406,91.89819018,99.4127642,91.1874209,116.6453072,78.02578811,99.06900394,81.04463955,73.95222665,98.51506211,513.1730072,123.2478626,88.96846746,1090.198868,90.88243151,102.6483266,280.9109418,84.23477117,78.22073785
9/6/2020,50.42869942,105.691522,79.19382767,89.8702892,97.23587501,81.9755183,119.6250445,81.91869884,92.40384803,79.34406909,78.77738483,99.51758553,485.9071485,121.963478,91.34312358,1239.029478,85.3828475,101.7292123,285.8979189,89.18304363,69.4290461
10/6/2020,84.58961354,101.4495129,80.92457701,91.90164975,96.13956712,76.85938419,109.4304564,87.76095207,94.60499246,73.2967853,70.76443445,95.38221078,472.0726418,118.0399035,112.7277792,1015.928719,88.11339295,92.97270496,261.1791654,89.05078066,76.3186439
11/6/2020,72.7952818,99.35220203,80.91821901,94.96650967,92.85610133,79.94415709,110.9604739,77.98261143,96.84537097,78.49005312,65.13299388,96.37525831,458.5970977,115.4077736,103.2281838,991.1426393,78.02486927,97.35477932,310.4335012,90.43658227,78.1891822
12/6/2020,59.37180102,97.21328779,78.13460508,98.02346793,91.76405203,101.4471714,124.1158076,75.06024551,90.14235131,75.03179643,65.96936996,94.32813984,471.9954181,111.5444312,91.39761324,891.9603748,81.70461883,95.14342374,290.7019254,67.14992425,69.31378633
13/6/2020,86.27351991,92.94567113,68.80444645,92.90909076,97.21334007,93.21664201,100.7507807,81.89035805,104.628448,62.95202726,66.770531,88.17749719,485.536416,111.5415743,94.99783292,916.3542639,84.94867509,97.3258578,349.7896673,61.38438103,78.04346239
14/6/2020,43.65213945,96.11906675,84.59297096,95.95175289,101.5937452,74.74713107,119.4297484,87.75020656,99.08024106,165.64167,71.60370938,95.64623563,512.4501932,111.548088,97.35381668,804.7710664,94.36604147,101.6764672,320.2240114,80.31341383,77.13556764
15/6/2020,82.69671482,96.11519819,83.67304701,91.8770111,92.68301499,96.25531465,135.7126292,79.94877634,96.87035312,142.469408,79.62345096,102.8521575,525.9304904,123.2413734,92.59629197,1040.208703,86.80794891,96.948619,320.2511534,88.91356685,77.15691609
16/6/2020,60.41507189,100.4016149,77.86952554,87.15315467,94.78858118,98.29642802,116.7165451,76.06540539,95.77119983,105.995593,77.21209453,98.75198603,554.2517775,121.962289,98.52545949,1015.174699,86.82595558,99.24854513,335.8057106,97.61851471,77.28240524
17/6/2020,58.58574123,109.1332199,82.43441325,86.13656751,95.8539824,69.60997492,113.9870687,81.92137427,101.3550474,94.38767722,72.27899271,100.8246938,549.9127017,121.1861337,92.58954516,1039.760402,78.30995149,98.17894934,324.6430369,89.57230703,75.32728096
18/6/2020,75.37438041,100.4266053,83.33961223,89.13732558,93.74135256,78.80196556,97.68057624,78.02528381,97.98860678,99.36129459,70.68636556,101.8714884,511.3806982,109.7452439,87.84198024,990.4189609,77.37538119,98.19183489,356.7392306,82.60072957,74.32149266
19/6/2020,46.55855643,93.89406606,77.84371733,97.17478547,93.75179057,85.95155029,94.96547343,80.96343698,94.66184793,86.10919153,67.51136087,96.70619737,513.3732156,111.0062423,96.17567382,841.8921757,83.05216167,96.08051425,297.7312757,107.0899498,111.6528011
20/6/2020,81.07764034,88.40697103,78.77031318,89.28691599,102.1722055,73.64018649,118.0673425,82.93013367,100.2480101,86.09466172,64.31570612,92.60802732,597.0790062,116.1289984,98.55256613,817.33164,90.61102841,99.25303594,431.6099603,67.53914491,74.89107426
21/6/2020,74.53675547,101.4896447,80.61757438,101.4569827,102.1839102,69.5071102,119.3821626,84.86926797,104.7171724,91.07859011,69.07929485,91.19114628,531.607653,111.0151961,96.16227168,668.9129989,82.13364151,103.484884,345.2620002,65.35585738,71.53591106
22/6/2020,69.87776105,105.197241,82.14657284,93.32717628,105.3287186,96.1044673,127.5071161,87.79343246,99.1617246,87.77409192,77.66510366,104.8230941,537.9582631,121.2246498,97.32991246,892.1397381,90.64560838,104.5207859,345.2535829,82.09397892,70.43763622
23/6/2020,66.16410872,111.9040539,81.24060106,99.42032689,97.95370187,79.75771248,111.2357495,78.03480803,101.4072033,82.81312541,82.60022405,99.58327076,526.4770965,117.4145084,90.19489243,1078.198657,88.73802264,103.4460096,358.1289549,89.43036832,68.22474326
24/6/2020,78.24630594,108.5586828,80.32876123,98.40712538,101.1182146,96.06679423,135.6424,77.04897103,101.3908876,84.47167,69.37217241,99.58929417,619.5117364,125.0930156,93.73544019,1102.998702,92.05955732,105.5673401,353.8699513,85.39261027,76.08513707
25/6/2020,51.23007878,99.5921018,81.22606508,90.28783386,97.95479954,100.127529,118.9944893,80.91690295,102.4824607,84.48029149,58.64766194,98.65823547,551.4882663,117.4527477,99.67775156,1177.632527,96.88265262,95.01802302,401.1950667,85.67284661,71.59271268
26/6/2020,65.52176151,100.9445479,78.71637604,91.15765224,96.89437616,95.04853212,117.6966871,78.94689091,98.8560605,81.17402984,62.20013443,95.58064927,607.0147726,112.3082732,92.552815,942.1363822,85.22980717,93.42365504,396.9067846,78.9299944,70.46176736
27/6/2020,58.08891936,97.59270112,71.00065918,97.43746542,104.2817786,84.43148829,117.9259051,85.79251358,103.5925153,79.33300095,55.37297169,92.37483276,596.893399,118.4374477,103.4609835,979.400708,86.51299248,99.27405715,397.0690675,61.83934389,70.4711161
28/6/2020,95.58713787,103.2173399,81.39205037,104.7616921,105.79679,107.3727397,144.2818253,89.47438517,103.5792193,89.19335181,67.00226381,97.80371948,573.8963823,118.3914477,105.395236,1101.02181,90.12939972,107.9068025,377.1371514,69.32337104,81.64340862
29/6/2020,95.67945636,106.2893581,79.44590579,93.35305172,96.1214096,84.56815096,138.1038483,86.87435063,107.7286134,82.83959734,75.94289262,98.64473896,675.3034949,119.6876079,95.43671778,1224.666246,88.3981109,100.3707187,447.3362084,84.26277154,69.35599029
30/6/2020,78.31072167,102.1097405,79.44660282,93.23933905,99.50909058,91.93491976,126.5870611,80.99455555,99.16275828,82.23886503,70.97290185,100.7451829,574.0339407,110.9250426,95.64554777,1024.036197,85.50365012,96.06745937,345.4710798,85.34075318,71.5912731
1/7/2020,73.00234533,99.85742021,77.6822292,94.29818791,97.15656675,85.33127098,135.166524,70.26600788,99.14891699,79.14500476,68.48398187,95.49718124,554.0990636,117.1157654,95.79248668,1063.638334,89.28976596,98.19985709,435.4927464,77.7506681,72.71252569
2/7/2020,85.67412314,101.9740143,77.94351534,91.34813967,96.56580226,83.99754841,129.8872032,75.80312658,98.83046519,76.15754415,71.9207488,90.76399788,606.9844281,111.0177151,93.05660231,927.7537851,85.07594339,99.1886795,449.0514852,85.34521605,67.14410987
3/7/2020,45.85796574,98.65842422,78.77879578,91.3599083,97.64814278,66.78764107,115.6462668,78.70755082,101.070601,74.50881497,54.48791804,91.84906032,620.3098892,118.5031683,93.07445176,977.149539,89.88969402,101.2273412,426.5104507,70.4437539,73.83662152
4/7/2020,69.1718855,103.1932701,72.52058528,95.22780994,99.41967924,59.00166407,125.3225017,88.90929577,103.2909676,80.66103364,66.72510382,92.27440801,600.8425036,111.0145987,97.59279859,754.3822486,93.07440735,102.5884879,427.1300149,58.72238209,69.348259
5/7/2020,54.18766702,103.1146987,73.69531124,98.67717598,104.9575037,77.55410956,137.3046548,93.39649227,104.4323407,84.61481525,66.94962572,99.91914237,653.3434935,114.7491217,95.2327804,1029.780284,83.08862154,106.5084104,430.5117188,64.08915424,71.5987043
6/7/2020,88.13487516,103.2089556,75.94157712,95.27405408,97.5407587,68.44651488,120.1296128,84.70764924,103.6228455,75.90926763,74.96035363,97.94504869,680.4553888,121.9090809,99.12895757,1270.338661,95.06511103,103.7078281,425.8687228,79.05723384,66.01356082
7/7/2020,52.42423398,94.18528294,79.60124849,95.56100972,97.54944298,71.93089235,154.1492872,87.00214551,104.238403,82.74602905,71.07270404,95.898997,666.714146,117.2204325,97.23673787,1331.249127,86.94693774,101.3546099,422.1907011,81.19955632,62.65980869
8/7/2020,83.39701935,105.0409984,82.79282599,94.44736349,101.7422086,102.0220258,145.7729295,78.10824396,103.20667,82.74945609,72.39869743,97.61072223,629.1101506,118.4759425,102.2184637,1224.715005,84.54499352,106.8937037,477.8229764,81.21777546,74.9658362
9/7/2020,65.38254162,97.18235901,78.55988436,97.33197621,99.43711457,88.42992583,126.2476504,79.98246844,97.19637424,81.60841548,65.81662684,98.66507205,643.0320051,113.3066071,95.27188151,1243.425537,87.46853762,102.5702076,416.7980391,81.24091908,95.09546899
10/7/2020,65.45690935,103.8869878,75.33624566,94.16458238,97.50792656,73.73703299,147.5327183,77.75402305,95.0724505,74.34484133,61.93070721,94.96568061,598.7068464,114.5509924,89.57813181,1228.518362,88.12239854,97.01989482,377.6356205,79.11621358,79.43720426
11/7/2020,89.08528082,98.25680038,68.55630631,93.73698893,103.9283598,89.66860996,127.5676842,76.8468816,96.75056101,80.92655675,63.52714216,86.16657293,622.1032693,112.2881205,103.1624752,824.0455545,94.88600849,103.5186476,406.994209,62.01677095,80.55827416
12/7/2020,94.11013493,98.40876211,79.54888581,105.3971072,105.3033831,85.89333127,139.6610238,89.34092529,105.4141472,84.22044703,56.90325305,98.82140021,655.6480419,114.7649124,108.6149361,970.2747185,88.1178573,108.1051502,367.704056,65.20783775,59.30733322
13/7/2020,66.10047517,108.228132,76.90782527,95.33693025,102.9667094,107.2247363,124.4236033,86.50938209,103.7059185,85.98936635,63.35991099,104.0786849,661.1539303,123.4368586,93.74902867,1236.293163,92.39680201,111.3419715,389.7064995,84.40340547,79.45223443
14/7/2020,98.32651001,103.8899596,78.93451431,88.57767026,102.6109593,102.5671147,137.9472055,76.79843477,94.70225636,77.0817085,70.88894191,97.08677061,653.9596684,122.2409276,99.90296826,1315.272332,86.19247696,103.8040854,469.7852455,85.75907586,79.4543375
